entry,at,order
"Flop:  [A♠, 5♦, Q♣]",2026-02-15T06:37:59.233Z,177113747923300
"""哈哈弟 @ ZFmgLXkPiV"" calls 100",2026-02-15T06:37:58.429Z,177113747842900
"""Qitong @ qrks3Lg6bS"" calls 100",2026-02-15T06:37:55.929Z,177113747592900
"""八方来财 @ JE0z074xBA"" calls 100",2026-02-15T06:37:53.707Z,177113747370700
"""小姚阿姨 @ 3w343W1v3j"" calls 100",2026-02-15T06:37:52.450Z,177113747245000
"""Wesley @ 4KT6D07Q4u"" calls 100",2026-02-15T06:37:49.750Z,177113746975000
"""女神异闻录 @ vYgaUXvtJ2"" raises to 100",2026-02-15T06:37:48.241Z,177113746824100
"""哈哈弟 @ ZFmgLXkPiV"" calls 20",2026-02-15T06:37:43.589Z,177113746358900
"""Qitong @ qrks3Lg6bS"" calls 20",2026-02-15T06:37:42.378Z,177113746237800
"""八方来财 @ JE0z074xBA"" calls 20",2026-02-15T06:37:40.340Z,177113746034000
"""小姚阿姨 @ 3w343W1v3j"" posts a big blind of 20",2026-02-15T06:37:38.076Z,177113745807609
"""Wesley @ 4KT6D07Q4u"" posts a small blind of 10",2026-02-15T06:37:38.076Z,177113745807608
"Your hand is 9♣, 10♠",2026-02-15T06:37:38.076Z,177113745807607
"Player stacks: #1 ""Wesley @ 4KT6D07Q4u"" (2745) | #2 ""小姚阿姨 @ 3w343W1v3j"" (6060) | #3 ""八方来财 @ JE0z074xBA"" (2825) | #4 ""Qitong @ qrks3Lg6bS"" (3530) | #6 ""哈哈弟 @ ZFmgLXkPiV"" (10725) | #9 ""女神异闻录 @ vYgaUXvtJ2"" (4150)",2026-02-15T06:37:38.076Z,177113745807601
"-- starting hand #89 (id: wlspoxqpdsud)  No Limit Texas Hold'em (dealer: ""女神异闻录 @ vYgaUXvtJ2"") --",2026-02-15T06:37:38.076Z,177113745807600
"-- ending hand #88 --",2026-02-15T06:37:35.153Z,177113745515302
"""女神异闻录 @ vYgaUXvtJ2"" collected 1450 from pot",2026-02-15T06:37:35.153Z,177113745515301
"Uncalled bet of 1087 returned to ""女神异闻录 @ vYgaUXvtJ2""",2026-02-15T06:37:35.153Z,177113745515300
"""哈哈弟 @ ZFmgLXkPiV"" folds",2026-02-15T06:37:34.350Z,177113745435000
"""Qitong @ qrks3Lg6bS"" folds",2026-02-15T06:37:31.844Z,177113745184400
"""女神异闻录 @ vYgaUXvtJ2"" bets 1087",2026-02-15T06:37:30.022Z,177113745002200
"River: 5♣, Q♣, 10♠, 7♠ [J♥]",2026-02-15T06:37:20.713Z,177113744071300
"""哈哈弟 @ ZFmgLXkPiV"" checks",2026-02-15T06:37:19.910Z,177113743991000
"""Qitong @ qrks3Lg6bS"" checks",2026-02-15T06:37:17.670Z,177113743767000
"""女神异闻录 @ vYgaUXvtJ2"" checks",2026-02-15T06:37:15.062Z,177113743506200
"Turn: 5♣, Q♣, 10♠ [7♠]",2026-02-15T06:37:06.660Z,177113742666000
"""Qitong @ qrks3Lg6bS"" calls 290",2026-02-15T06:37:05.828Z,177113742582800
"""小姚阿姨 @ 3w343W1v3j"" folds",2026-02-15T06:37:03.373Z,177113742337300
"""女神异闻录 @ vYgaUXvtJ2"" calls 290",2026-02-15T06:37:01.330Z,177113742133000
"""哈哈弟 @ ZFmgLXkPiV"" bets 290",2026-02-15T06:36:56.874Z,177113741687400
"""Qitong @ qrks3Lg6bS"" checks",2026-02-15T06:36:51.743Z,177113741174300
"""小姚阿姨 @ 3w343W1v3j"" checks",2026-02-15T06:36:46.812Z,177113740681200
"""女神异闻录 @ vYgaUXvtJ2"" checks",2026-02-15T06:36:43.250Z,177113740325000
"Flop:  [5♣, Q♣, 10♠]",2026-02-15T06:36:37.680Z,177113739768000
"""哈哈弟 @ ZFmgLXkPiV"" calls 140",2026-02-15T06:36:36.870Z,177113739687000
"""Qitong @ qrks3Lg6bS"" calls 140",2026-02-15T06:36:34.725Z,177113739472500
"""小姚阿姨 @ 3w343W1v3j"" calls 140",2026-02-15T06:36:32.702Z,177113739270200
"""Wesley @ 4KT6D07Q4u"" folds",2026-02-15T06:36:29.892Z,177113738989200
"""女神异闻录 @ vYgaUXvtJ2"" raises to 140",2026-02-15T06:36:26.222Z,177113738622200
"""哈哈弟 @ ZFmgLXkPiV"" calls 20",2026-02-15T06:36:17.519Z,177113737751900
"""Qitong @ qrks3Lg6bS"" calls 20",2026-02-15T06:36:16.379Z,177113737637900
"""八方来财 @ JE0z074xBA"" folds",2026-02-15T06:36:14.006Z,177113737400600
"""小姚阿姨 @ 3w343W1v3j"" calls 20",2026-02-15T06:36:12.360Z,177113737236000
"""Wesley @ 4KT6D07Q4u"" posts a big blind of 20",2026-02-15T06:36:03.373Z,177113736337309
"""女神异闻录 @ vYgaUXvtJ2"" posts a small blind of 10",2026-02-15T06:36:03.373Z,177113736337308
"Your hand is A♦, K♦",2026-02-15T06:36:03.373Z,177113736337307
"Player stacks: #1 ""Wesley @ 4KT6D07Q4u"" (2765) | #2 ""小姚阿姨 @ 3w343W1v3j"" (6200) | #3 ""八方来财 @ JE0z074xBA"" (2825) | #4 ""Qitong @ qrks3Lg6bS"" (3960) | #6 ""哈哈弟 @ ZFmgLXkPiV"" (11155) | #9 ""女神异闻录 @ vYgaUXvtJ2"" (3130)",2026-02-15T06:36:03.373Z,177113736337301
"-- starting hand #88 (id: mynxt6re0y9i)  No Limit Texas Hold'em (dealer: ""哈哈弟 @ ZFmgLXkPiV"") --",2026-02-15T06:36:03.373Z,177113736337300
"-- ending hand #87 --",2026-02-15T06:36:00.400Z,177113736040002
"""八方来财 @ JE0z074xBA"" collected 570 from pot",2026-02-15T06:36:00.400Z,177113736040001
"Uncalled bet of 285 returned to ""八方来财 @ JE0z074xBA""",2026-02-15T06:36:00.400Z,177113736040000
"""小姚阿姨 @ 3w343W1v3j"" folds",2026-02-15T06:35:59.530Z,177113735953000
"""Wesley @ 4KT6D07Q4u"" folds",2026-02-15T06:35:54.750Z,177113735475000
"""哈哈弟 @ ZFmgLXkPiV"" folds",2026-02-15T06:35:52.470Z,177113735247000
"""Qitong @ qrks3Lg6bS"" folds",2026-02-15T06:35:49.008Z,177113734900800
"""八方来财 @ JE0z074xBA"" bets 285",2026-02-15T06:35:47.314Z,177113734731400
"""小姚阿姨 @ 3w343W1v3j"" checks",2026-02-15T06:35:43.720Z,177113734372000
"""Wesley @ 4KT6D07Q4u"" checks",2026-02-15T06:35:25.149Z,177113732514900
"""哈哈弟 @ ZFmgLXkPiV"" checks",2026-02-15T06:35:22.429Z,177113732242900
"Flop:  [2♣, A♥, 8♥]",2026-02-15T06:35:20.181Z,177113732018100
"""小姚阿姨 @ 3w343W1v3j"" calls 110",2026-02-15T06:35:19.344Z,177113731934400
"""Wesley @ 4KT6D07Q4u"" calls 110",2026-02-15T06:35:16.584Z,177113731658400
"""女神异闻录 @ vYgaUXvtJ2"" folds",2026-02-15T06:35:11.075Z,177113731107500
"""哈哈弟 @ ZFmgLXkPiV"" calls 110",2026-02-15T06:35:09.909Z,177113730990900
"""Qitong @ qrks3Lg6bS"" calls 110",2026-02-15T06:35:01.566Z,177113730156600
"""八方来财 @ JE0z074xBA"" raises to 110",2026-02-15T06:34:58.628Z,177113729862800
"""小姚阿姨 @ 3w343W1v3j"" calls 20",2026-02-15T06:34:55.740Z,177113729574000
"""Wesley @ 4KT6D07Q4u"" calls 20",2026-02-15T06:34:53.402Z,177113729340200
"""女神异闻录 @ vYgaUXvtJ2"" posts a big blind of 20",2026-02-15T06:34:49.945Z,177113728994509
"""哈哈弟 @ ZFmgLXkPiV"" posts a small blind of 10",2026-02-15T06:34:49.945Z,177113728994508
"Your hand is J♣, 4♦",2026-02-15T06:34:49.945Z,177113728994507
"Player stacks: #1 ""Wesley @ 4KT6D07Q4u"" (2875) | #2 ""小姚阿姨 @ 3w343W1v3j"" (6310) | #3 ""八方来财 @ JE0z074xBA"" (2365) | #4 ""Qitong @ qrks3Lg6bS"" (4070) | #6 ""哈哈弟 @ ZFmgLXkPiV"" (11265) | #9 ""女神异闻录 @ vYgaUXvtJ2"" (3150)",2026-02-15T06:34:49.945Z,177113728994501
"-- starting hand #87 (id: edgc6xiizaup)  No Limit Texas Hold'em (dealer: ""Qitong @ qrks3Lg6bS"") --",2026-02-15T06:34:49.945Z,177113728994500
"-- ending hand #86 --",2026-02-15T06:34:47.003Z,177113728700302
"""小姚阿姨 @ 3w343W1v3j"" collected 260 from pot",2026-02-15T06:34:47.003Z,177113728700301
"Uncalled bet of 170 returned to ""小姚阿姨 @ 3w343W1v3j""",2026-02-15T06:34:47.003Z,177113728700300
"""哈哈弟 @ ZFmgLXkPiV"" folds",2026-02-15T06:34:46.192Z,177113728619200
"""小姚阿姨 @ 3w343W1v3j"" bets 170",2026-02-15T06:34:41.369Z,177113728136900
"""哈哈弟 @ ZFmgLXkPiV"" checks",2026-02-15T06:34:36.513Z,177113727651300
"Turn: 7♥, 2♣, J♦ [K♥]",2026-02-15T06:34:34.733Z,177113727473300
"""哈哈弟 @ ZFmgLXkPiV"" calls 90",2026-02-15T06:34:33.835Z,177113727383500
"""Qitong @ qrks3Lg6bS"" folds",2026-02-15T06:34:29.556Z,177113726955600
"""八方来财 @ JE0z074xBA"" folds",2026-02-15T06:34:26.315Z,177113726631500
"""小姚阿姨 @ 3w343W1v3j"" bets 90",2026-02-15T06:34:17.736Z,177113725773600
"""哈哈弟 @ ZFmgLXkPiV"" checks",2026-02-15T06:34:10.165Z,177113725016500
"""Qitong @ qrks3Lg6bS"" checks",2026-02-15T06:34:08.886Z,177113724888600
"Flop:  [7♥, 2♣, J♦]",2026-02-15T06:34:06.348Z,177113724634800
"""哈哈弟 @ ZFmgLXkPiV"" checks",2026-02-15T06:34:05.531Z,177113724553100
"""Qitong @ qrks3Lg6bS"" calls 20",2026-02-15T06:34:04.321Z,177113724432100
"""八方来财 @ JE0z074xBA"" calls 20",2026-02-15T06:34:02.513Z,177113724251300
"""小姚阿姨 @ 3w343W1v3j"" calls 20",2026-02-15T06:33:59.632Z,177113723963200
"""Wesley @ 4KT6D07Q4u"" folds",2026-02-15T06:33:54.782Z,177113723478200
"""女神异闻录 @ vYgaUXvtJ2"" folds",2026-02-15T06:33:53.600Z,177113723360000
"""哈哈弟 @ ZFmgLXkPiV"" posts a big blind of 20",2026-02-15T06:33:47.301Z,177113722730109
"""Qitong @ qrks3Lg6bS"" posts a small blind of 10",2026-02-15T06:33:47.301Z,177113722730108
"Your hand is 10♦, 3♠",2026-02-15T06:33:47.301Z,177113722730107
"Player stacks: #1 ""Wesley @ 4KT6D07Q4u"" (2875) | #2 ""小姚阿姨 @ 3w343W1v3j"" (6160) | #3 ""八方来财 @ JE0z074xBA"" (2385) | #4 ""Qitong @ qrks3Lg6bS"" (4090) | #6 ""哈哈弟 @ ZFmgLXkPiV"" (11375) | #9 ""女神异闻录 @ vYgaUXvtJ2"" (3150)",2026-02-15T06:33:47.301Z,177113722730101
"-- starting hand #86 (id: gbfjsnpiqi4e)  No Limit Texas Hold'em (dealer: ""八方来财 @ JE0z074xBA"") --",2026-02-15T06:33:47.301Z,177113722730100
"""哈哈弟 @ ZFmgLXkPiV"" shows a 7♣, 9♦.",2026-02-15T06:33:44.919Z,177113722491900
"-- ending hand #85 --",2026-02-15T06:33:43.696Z,177113722369601
"""小姚阿姨 @ 3w343W1v3j"" collected 390 from pot",2026-02-15T06:33:43.696Z,177113722369600
"""Wesley @ 4KT6D07Q4u"" folds",2026-02-15T06:33:42.831Z,177113722283100
"River: 6♣, 9♣, 8♥, 5♠ [K♥]",2026-02-15T06:33:38.524Z,177113721852400
"""小姚阿姨 @ 3w343W1v3j"" checks",2026-02-15T06:33:37.711Z,177113721771100
"""Wesley @ 4KT6D07Q4u"" checks",2026-02-15T06:33:34.507Z,177113721450700
"Turn: 6♣, 9♣, 8♥ [5♠]",2026-02-15T06:33:32.577Z,177113721257700
"""小姚阿姨 @ 3w343W1v3j"" checks",2026-02-15T06:33:31.771Z,177113721177100
"""Wesley @ 4KT6D07Q4u"" checks",2026-02-15T06:33:26.648Z,177113720664800
"Flop:  [6♣, 9♣, 8♥]",2026-02-15T06:33:24.975Z,177113720497500
"""Wesley @ 4KT6D07Q4u"" calls 170",2026-02-15T06:33:24.159Z,177113720415900
"""哈哈弟 @ ZFmgLXkPiV"" folds",2026-02-15T06:33:22.554Z,177113720255400
"""Qitong @ qrks3Lg6bS"" folds",2026-02-15T06:33:15.175Z,177113719517500
"""八方来财 @ JE0z074xBA"" folds",2026-02-15T06:33:10.774Z,177113719077400
"""小姚阿姨 @ 3w343W1v3j"" raises to 170",2026-02-15T06:33:09.531Z,177113718953100
"""Wesley @ 4KT6D07Q4u"" calls 20",2026-02-15T06:33:01.922Z,177113718192200
"""女神异闻录 @ vYgaUXvtJ2"" folds",2026-02-15T06:33:00.735Z,177113718073500
"""哈哈弟 @ ZFmgLXkPiV"" calls 20",2026-02-15T06:32:55.910Z,177113717591000
"""Qitong @ qrks3Lg6bS"" posts a big blind of 20",2026-02-15T06:32:53.440Z,177113717344009
"""八方来财 @ JE0z074xBA"" posts a small blind of 10",2026-02-15T06:32:53.440Z,177113717344008
"Your hand is 6♥, 9♠",2026-02-15T06:32:53.440Z,177113717344007
"Player stacks: #1 ""Wesley @ 4KT6D07Q4u"" (3045) | #2 ""小姚阿姨 @ 3w343W1v3j"" (5940) | #3 ""八方来财 @ JE0z074xBA"" (2395) | #4 ""Qitong @ qrks3Lg6bS"" (4110) | #6 ""哈哈弟 @ ZFmgLXkPiV"" (11395) | #9 ""女神异闻录 @ vYgaUXvtJ2"" (3150)",2026-02-15T06:32:53.440Z,177113717344001
"-- starting hand #85 (id: dlboih6lpv2c)  No Limit Texas Hold'em (dealer: ""小姚阿姨 @ 3w343W1v3j"") --",2026-02-15T06:32:53.440Z,177113717344000
"-- ending hand #84 --",2026-02-15T06:32:50.512Z,177113717051202
"""八方来财 @ JE0z074xBA"" collected 1250 from pot",2026-02-15T06:32:50.512Z,177113717051201
"Uncalled bet of 1145 returned to ""八方来财 @ JE0z074xBA""",2026-02-15T06:32:50.512Z,177113717051200
"""Wesley @ 4KT6D07Q4u"" folds",2026-02-15T06:32:49.671Z,177113716967100
"""八方来财 @ JE0z074xBA"" bets 1145 and go all in",2026-02-15T06:32:48.216Z,177113716821600
"River: Q♦, J♠, Q♣, 8♠ [9♠]",2026-02-15T06:32:38.261Z,177113715826100
"""Wesley @ 4KT6D07Q4u"" checks",2026-02-15T06:32:37.455Z,177113715745500
"""八方来财 @ JE0z074xBA"" checks",2026-02-15T06:32:34.554Z,177113715455400
"Turn: Q♦, J♠, Q♣ [8♠]",2026-02-15T06:32:30.776Z,177113715077600
"""哈哈弟 @ ZFmgLXkPiV"" folds",2026-02-15T06:32:29.939Z,177113714993900
"""八方来财 @ JE0z074xBA"" calls 375",2026-02-15T06:32:28.706Z,177113714870600
"""Wesley @ 4KT6D07Q4u"" bets 375",2026-02-15T06:32:27.354Z,177113714735400
"""哈哈弟 @ ZFmgLXkPiV"" checks",2026-02-15T06:32:24.491Z,177113714449100
"""八方来财 @ JE0z074xBA"" checks",2026-02-15T06:32:23.310Z,177113714331000
"Flop:  [Q♦, J♠, Q♣]",2026-02-15T06:32:18.884Z,177113713888400
"""女神异闻录 @ vYgaUXvtJ2"" folds",2026-02-15T06:32:18.051Z,177113713805100
"""哈哈弟 @ ZFmgLXkPiV"" calls 150",2026-02-15T06:32:16.148Z,177113713614800
"""Qitong @ qrks3Lg6bS"" folds",2026-02-15T06:32:14.075Z,177113713407500
"""八方来财 @ JE0z074xBA"" calls 150",2026-02-15T06:32:11.461Z,177113713146100
"""小姚阿姨 @ 3w343W1v3j"" folds",2026-02-15T06:32:10.082Z,177113713008200
"""Wesley @ 4KT6D07Q4u"" raises to 150",2026-02-15T06:32:08.066Z,177113712806600
"""女神异闻录 @ vYgaUXvtJ2"" calls 20",2026-02-15T06:32:04.595Z,177113712459500
"""哈哈弟 @ ZFmgLXkPiV"" calls 20",2026-02-15T06:32:02.696Z,177113712269600
"""Qitong @ qrks3Lg6bS"" calls 20",2026-02-15T06:32:01.413Z,177113712141300
"""八方来财 @ JE0z074xBA"" posts a big blind of 20",2026-02-15T06:31:57.413Z,177113711741309
"""小姚阿姨 @ 3w343W1v3j"" posts a small blind of 10",2026-02-15T06:31:57.413Z,177113711741308
"Your hand is K♦, 6♦",2026-02-15T06:31:57.413Z,177113711741307
"Player stacks: #1 ""Wesley @ 4KT6D07Q4u"" (3570) | #2 ""小姚阿姨 @ 3w343W1v3j"" (5950) | #3 ""八方来财 @ JE0z074xBA"" (1670) | #4 ""Qitong @ qrks3Lg6bS"" (4130) | #6 ""哈哈弟 @ ZFmgLXkPiV"" (11545) | #9 ""女神异闻录 @ vYgaUXvtJ2"" (3170)",2026-02-15T06:31:57.413Z,177113711741301
"-- starting hand #84 (id: 4nlxnwibkaoo)  No Limit Texas Hold'em (dealer: ""Wesley @ 4KT6D07Q4u"") --",2026-02-15T06:31:57.413Z,177113711741300
"-- ending hand #83 --",2026-02-15T06:31:51.410Z,177113711141002
"""小姚阿姨 @ 3w343W1v3j"" collected 1360 from pot with Straight, J High (combination: 7♠, 8♥, 9♣, 10♠, J♣)",2026-02-15T06:31:51.410Z,177113711141001
"""小姚阿姨 @ 3w343W1v3j"" shows a J♠, 10♠.",2026-02-15T06:31:51.410Z,177113711141000
"""Wesley @ 4KT6D07Q4u"" calls 310",2026-02-15T06:31:50.547Z,177113711054700
"""哈哈弟 @ ZFmgLXkPiV"" folds",2026-02-15T06:31:43.639Z,177113710363900
"""Qitong @ qrks3Lg6bS"" folds",2026-02-15T06:31:39.506Z,177113709950600
"""小姚阿姨 @ 3w343W1v3j"" bets 310",2026-02-15T06:31:32.479Z,177113709247900
"""Wesley @ 4KT6D07Q4u"" checks",2026-02-15T06:31:18.610Z,177113707861000
"River: 9♣, K♥, J♣, 7♠ [8♥]",2026-02-15T06:31:16.754Z,177113707675400
"""Wesley @ 4KT6D07Q4u"" calls 110",2026-02-15T06:31:15.912Z,177113707591200
"""哈哈弟 @ ZFmgLXkPiV"" calls 110",2026-02-15T06:31:14.279Z,177113707427900
"""Qitong @ qrks3Lg6bS"" calls 110",2026-02-15T06:31:11.092Z,177113707109200
"""小姚阿姨 @ 3w343W1v3j"" bets 110",2026-02-15T06:31:05.861Z,177113706586100
"""Wesley @ 4KT6D07Q4u"" checks",2026-02-15T06:30:59.124Z,177113705912400
"Turn: 9♣, K♥, J♣ [7♠]",2026-02-15T06:30:56.515Z,177113705651500
"""哈哈弟 @ ZFmgLXkPiV"" calls 50",2026-02-15T06:30:55.650Z,177113705565000
"""Qitong @ qrks3Lg6bS"" calls 50",2026-02-15T06:30:54.488Z,177113705448800
"""八方来财 @ JE0z074xBA"" folds",2026-02-15T06:30:53.236Z,177113705323600
"""小姚阿姨 @ 3w343W1v3j"" calls 50",2026-02-15T06:30:51.880Z,177113705188000
"""Wesley @ 4KT6D07Q4u"" bets 50",2026-02-15T06:30:45.477Z,177113704547700
"Flop:  [9♣, K♥, J♣]",2026-02-15T06:30:42.449Z,177113704244900
"""小姚阿姨 @ 3w343W1v3j"" checks",2026-02-15T06:30:41.630Z,177113704163000
"""Wesley @ 4KT6D07Q4u"" calls 20",2026-02-15T06:30:39.685Z,177113703968500
"""女神异闻录 @ vYgaUXvtJ2"" folds",2026-02-15T06:30:38.186Z,177113703818600
"""哈哈弟 @ ZFmgLXkPiV"" calls 20",2026-02-15T06:30:35.654Z,177113703565400
"""Qitong @ qrks3Lg6bS"" calls 20",2026-02-15T06:30:34.540Z,177113703454000
"""八方来财 @ JE0z074xBA"" calls 20",2026-02-15T06:30:32.669Z,177113703266900
"""小姚阿姨 @ 3w343W1v3j"" posts a big blind of 20",2026-02-15T06:30:31.097Z,177113703109710
"""Wesley @ 4KT6D07Q4u"" posts a small blind of 10",2026-02-15T06:30:31.097Z,177113703109709
"Your hand is Q♦, 2♥",2026-02-15T06:30:31.097Z,177113703109708
"Player stacks: #1 ""Wesley @ 4KT6D07Q4u"" (4060) | #2 ""小姚阿姨 @ 3w343W1v3j"" (5080) | #3 ""八方来财 @ JE0z074xBA"" (1690) | #4 ""Qitong @ qrks3Lg6bS"" (4310) | #6 ""哈哈弟 @ ZFmgLXkPiV"" (11725) | #9 ""女神异闻录 @ vYgaUXvtJ2"" (3170)",2026-02-15T06:30:31.097Z,177113703109702
"-- starting hand #83 (id: i20n9gte2lju)  No Limit Texas Hold'em (dealer: ""女神异闻录 @ vYgaUXvtJ2"") --",2026-02-15T06:30:31.097Z,177113703109701
"The player ""大炮弟 @ 71ayGh_gzu"" stand up with the stack of 3965.",2026-02-15T06:30:31.097Z,177113703109700
"-- ending hand #82 --",2026-02-15T06:30:28.166Z,177113702816602
"""小姚阿姨 @ 3w343W1v3j"" collected 1000 from pot",2026-02-15T06:30:28.166Z,177113702816601
"Uncalled bet of 890 returned to ""小姚阿姨 @ 3w343W1v3j""",2026-02-15T06:30:28.166Z,177113702816600
"""Qitong @ qrks3Lg6bS"" folds",2026-02-15T06:30:27.348Z,177113702734800
"""小姚阿姨 @ 3w343W1v3j"" bets 890",2026-02-15T06:30:25.322Z,177113702532200
"River: 7♣, 8♣, 2♦, K♠ [3♥]",2026-02-15T06:30:17.389Z,177113701738900
"""大炮弟 @ 71ayGh_gzu"" folds",2026-02-15T06:30:16.560Z,177113701656000
"""哈哈弟 @ ZFmgLXkPiV"" folds",2026-02-15T06:30:15.758Z,177113701575800
"""Qitong @ qrks3Lg6bS"" calls 210",2026-02-15T06:30:13.211Z,177113701321100
"""小姚阿姨 @ 3w343W1v3j"" bets 210",2026-02-15T06:30:09.380Z,177113700938000
"Turn: 7♣, 8♣, 2♦ [K♠]",2026-02-15T06:30:01.659Z,177113700165900
"""Wesley @ 4KT6D07Q4u"" folds",2026-02-15T06:30:00.837Z,177113700083700
"""女神异闻录 @ vYgaUXvtJ2"" folds",2026-02-15T06:29:59.695Z,177113699969500
"""大炮弟 @ 71ayGh_gzu"" calls 110",2026-02-15T06:29:58.499Z,177113699849900
"""哈哈弟 @ ZFmgLXkPiV"" calls 110",2026-02-15T06:29:57.304Z,177113699730400
"""Qitong @ qrks3Lg6bS"" calls 110",2026-02-15T06:29:54.158Z,177113699415800
"""八方来财 @ JE0z074xBA"" folds",2026-02-15T06:29:52.035Z,177113699203500
"""小姚阿姨 @ 3w343W1v3j"" bets 110",2026-02-15T06:29:35.252Z,177113697525200
"""Wesley @ 4KT6D07Q4u"" checks",2026-02-15T06:29:31.078Z,177113697107800
"""女神异闻录 @ vYgaUXvtJ2"" checks",2026-02-15T06:29:27.883Z,177113696788300
"Flop:  [7♣, 8♣, 2♦]",2026-02-15T06:29:25.262Z,177113696526200
"""Wesley @ 4KT6D07Q4u"" checks",2026-02-15T06:29:24.450Z,177113696445000
"""女神异闻录 @ vYgaUXvtJ2"" calls 20",2026-02-15T06:29:23.364Z,177113696336400
"""大炮弟 @ 71ayGh_gzu"" calls 20",2026-02-15T06:29:15.171Z,177113695517100
"""哈哈弟 @ ZFmgLXkPiV"" calls 20",2026-02-15T06:29:13.538Z,177113695353800
"""Qitong @ qrks3Lg6bS"" calls 20",2026-02-15T06:29:12.278Z,177113695227800
"""八方来财 @ JE0z074xBA"" calls 20",2026-02-15T06:29:09.637Z,177113694963700
"""小姚阿姨 @ 3w343W1v3j"" calls 20",2026-02-15T06:29:07.340Z,177113694734000
"""Wesley @ 4KT6D07Q4u"" posts a big blind of 20",2026-02-15T06:29:04.653Z,177113694465310
"""女神异闻录 @ vYgaUXvtJ2"" posts a small blind of 10",2026-02-15T06:29:04.653Z,177113694465309
"Your hand is 5♥, 7♦",2026-02-15T06:29:04.653Z,177113694465308
"Player stacks: #1 ""Wesley @ 4KT6D07Q4u"" (4080) | #2 ""小姚阿姨 @ 3w343W1v3j"" (4420) | #3 ""八方来财 @ JE0z074xBA"" (1710) | #4 ""Qitong @ qrks3Lg6bS"" (4650) | #6 ""哈哈弟 @ ZFmgLXkPiV"" (11855) | #8 ""大炮弟 @ 71ayGh_gzu"" (4095) | #9 ""女神异闻录 @ vYgaUXvtJ2"" (3190)",2026-02-15T06:29:04.653Z,177113694465301
"-- starting hand #82 (id: cgzgmf5p3vet)  No Limit Texas Hold'em (dealer: ""大炮弟 @ 71ayGh_gzu"") --",2026-02-15T06:29:04.653Z,177113694465300
"""Qitong @ qrks3Lg6bS"" shows a 5♣.",2026-02-15T06:29:02.300Z,177113694230000
"""哈哈弟 @ ZFmgLXkPiV"" shows a 3♣.",2026-02-15T06:29:01.762Z,177113694176200
"""小姚阿姨 @ 3w343W1v3j"" shows a 10♠.",2026-02-15T06:29:01.010Z,177113694101000
"-- ending hand #81 --",2026-02-15T06:28:59.650Z,177113693965002
"""哈哈弟 @ ZFmgLXkPiV"" collected 3450 from pot",2026-02-15T06:28:59.650Z,177113693965001
"Uncalled bet of 1725 returned to ""哈哈弟 @ ZFmgLXkPiV""",2026-02-15T06:28:59.650Z,177113693965000
"""Wesley @ 4KT6D07Q4u"" folds",2026-02-15T06:28:58.845Z,177113693884500
"""哈哈弟 @ ZFmgLXkPiV"" bets 1725",2026-02-15T06:28:47.103Z,177113692710300
"""Wesley @ 4KT6D07Q4u"" checks",2026-02-15T06:28:43.302Z,177113692330200
"River: 3♦, 5♦, 10♣, 3♥ [5♥]",2026-02-15T06:28:41.568Z,177113692156800
"""Wesley @ 4KT6D07Q4u"" calls 1150",2026-02-15T06:28:40.747Z,177113692074700
"""哈哈弟 @ ZFmgLXkPiV"" raises to 1150",2026-02-15T06:28:37.773Z,177113691777300
"""小姚阿姨 @ 3w343W1v3j"" folds",2026-02-15T06:28:30.253Z,177113691025300
"""Wesley @ 4KT6D07Q4u"" bets 575",2026-02-15T06:28:26.486Z,177113690648600
"Turn: 3♦, 5♦, 10♣ [3♥]",2026-02-15T06:28:22.418Z,177113690241800
"""大炮弟 @ 71ayGh_gzu"" folds",2026-02-15T06:28:21.603Z,177113690160300
"""哈哈弟 @ ZFmgLXkPiV"" calls 230",2026-02-15T06:28:20.434Z,177113690043400
"""小姚阿姨 @ 3w343W1v3j"" calls 230",2026-02-15T06:28:11.265Z,177113689126500
"""Wesley @ 4KT6D07Q4u"" bets 230",2026-02-15T06:28:06.036Z,177113688603600
"""大炮弟 @ 71ayGh_gzu"" checks",2026-02-15T06:28:02.673Z,177113688267300
"Flop:  [3♦, 5♦, 10♣]",2026-02-15T06:27:59.140Z,177113687914000
"""女神异闻录 @ vYgaUXvtJ2"" folds",2026-02-15T06:27:58.296Z,177113687829600
"""大炮弟 @ 71ayGh_gzu"" calls 110",2026-02-15T06:27:57.122Z,177113687712200
"""哈哈弟 @ ZFmgLXkPiV"" calls 110",2026-02-15T06:27:55.982Z,177113687598200
"""Qitong @ qrks3Lg6bS"" folds",2026-02-15T06:27:50.561Z,177113687056100
"""八方来财 @ JE0z074xBA"" folds",2026-02-15T06:27:49.003Z,177113686900300
"""小姚阿姨 @ 3w343W1v3j"" calls 110",2026-02-15T06:27:47.740Z,177113686774000
"""Wesley @ 4KT6D07Q4u"" raises to 110",2026-02-15T06:27:44.730Z,177113686473000
"""女神异闻录 @ vYgaUXvtJ2"" posts a big blind of 20",2026-02-15T06:27:41.603Z,177113686160310
"""大炮弟 @ 71ayGh_gzu"" posts a small blind of 10",2026-02-15T06:27:41.603Z,177113686160309
"Your hand is 4♣, 2♦",2026-02-15T06:27:41.603Z,177113686160308
